system,english_name,chinese_name,source_id,extra_json
psvall,Killzone: Mercenary,杀戮地带：雇佣兵 [日文版],PCSC00045,"{""date"":""2013-09-05"",""developer"":""Guerilla Cambridge"",""genre"":""动作|射击|第一人称"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00045.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Tearaway: Hagareta Sekai no Daibouken,撕纸小邮差™ [日文版],PCSC00048,"{""date"":""2013-12-05"",""developer"":""Media Molecule"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00048.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Soul Sacrifice Delta,灵魂献祭 Delta [日文版],PCSC00049,"{""date"":""2014-03-06"",""developer"":""SCE Japan Studio"",""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00049.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Miku Miku Hockey,初音冰球 [日文版],PCSC00052,"{""date"":""2013-09-10"",""developer"":""Sony"",""genre"":""运动|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00052.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Freedom Wars,自由战争 [日文版],PCSC00054,"{""date"":""2014-06-26"",""developer"":""SCE Japan Studio"",""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00054.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Minna to Issho (Updated Ver),大伙乐相伴 Friend Network (更新) [日文版],PCSC00055,"{""date"":""2013-10-01"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00055.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,CounterSpy,反击间谍 [日文版],PCSC00056,"{""date"":""2014-08-21"",""developer"":""Dynamighty"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00056.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Doki-Doki Universe,心跳宇宙 [日文版],PCSC00058,"{""date"":""2014-02-22"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00058.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,God of War Collection,战神 收藏版 [日文版],PCSC00059,"{""date"":""2014-05-15"",""developer"":""Sanzaru Games"",""genre"":""混合|选辑"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00059.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Oreshika: Tainted Bloodlines / Ore no Shikabane o Koete Yuke 2,俺尸 2 跨过俺的尸体前进吧 [日文版],PCSC00060,"{""date"":""2014-07-17"",""developer"":""Alfa System"",""genre"":""RPG|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00060.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,flOw,flOw [日文版],PCSC00061,"{""date"":""2014-02-22"",""developer"":""SuperVillain Studios"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00061.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Tearaway (Trial & Unlock),撕纸小邮差™ [日文版],PCSC00064,"{""date"":""2013-12-05"",""developer"":""Media Molecule"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00064.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Hohokum,花花卡姆 [日文版],PCSC00077,"{""date"":""2014-08-13"",""developer"":""Honeyslug Ltd"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00077.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Helldivers,绝地战兵 [日文版],PCSC00078,"{""date"":""2015-03-05"",""developer"":""Arrowhead Game Studios"",""genre"":""动作|射击|第三人称"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00078.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Dead Nation,死亡国度 [日文版],PCSC00079,"{""date"":""2014-05-29"",""developer"":""Housemarque"",""genre"":""动作|射击"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00079.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,U-NEXT,U-NEXT [日文版],PCSC00080,"{""date"":""2014-05-08"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00080.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Miku Miku Hockey 2.0,初音冰球 2.0 [日文版],PCSC00081,"{""date"":""2014-02-13"",""developer"":""SmileBoom"",""genre"":""运动|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00081.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Entwined,灵魂交织 [日文版],PCSC00083,"{""date"":""2014-07-24"",""developer"":""Pixel Opus"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00083.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Murasaki Baby,紫氏宝贝 [日文版],PCSC00084,"{""date"":""2014-09-25"",""developer"":""Ovosonico"",""genre"":""动作|平面|2D"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00084.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,The Unfinished Swan,黑白世界 [日文版],PCSC00085,"{""date"":""2014-10-23"",""developer"":""Armature Studio"",""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00085.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Live from PlayStation,PlayStation直播 (应用软件) [日文版],PCSC00086,"{""date"":""2014-10-28"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00086.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Resogun,光电战机 [日文版],PCSC00088,"{""date"":""2015-01-22"",""developer"":""Climax Studios"",""genre"":""动作|射击"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00088.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,MonsterBag,怪物背包 [日文版],PCSC00097,"{""date"":""2015-04-01"",""developer"":""IguanaBee"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC00097.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Flickr,Flickr (应用软件) [日文版],PCSC80001,"{""date"":""2012-01-19"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80001.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,LiveTweet for PlayStation Vita,LiveTweet (应用软件) [日文版],PCSC80002,"{""date"":""2011-12-17"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80002.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,uke-torne,uke-torne [日文版],PCSC80003,"{""date"":""2011-12-17"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80003.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Wake-up Club,起床俱乐部 [日文版],PCSC80004,"{""date"":""2012-04-19"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80004.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Foursquare,foursquare [日文版],PCSC80005,"{""date"":""2012-02-27"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80005.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Treasure Park,财宝公园 [日文版],PCSC80006,"{""date"":""2012-08-29"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80006.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Facebook,Facebook (应用软件) [日文版],PCSC80008,"{""date"":""2012-02-22"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80008.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,Skype,Skype (应用软件) [日文版],PCSC80009,"{""date"":""2012-04-25"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80009.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,YouTube,YouTube (应用软件) [日文版],PCSC80010,"{""date"":""2012-06-27"",""developer"":""YouTube"",""genre"":""模拟|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80010.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,E-book Reader for PlayStationVita,E-Book 电子小说阅读器 [日文版],PCSC80012,"{""date"":""2012-10-11"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80012.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,radiko.jp,radiko.jp (应用软件) [日文版],PCSC80016,"{""date"":""2013-05-28"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80016.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,naspocket,Network Media Player（应用软件） [日文版],PCSC80017,"{""date"":""2013-10-10"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80017.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,PocketStation for PlayStation Vita,PocketStation官方模拟器 [日文版],PCSC80018,"{""date"":""2013-12-03"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80018.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,TBS World Heritage Selection,TBS World Heritage Selection [日文版],PCSC80019,"{""date"":""2013-11-14"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80019.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,TSUTAYA TV,TSUTAYA TV(应用软件) [日文版],PCSC80020,"{""date"":""2013-11-14"",""developer"":""TSUTAYA Co., Ltd."",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80020.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,DMM.com,DMM.com (应用软件) [日文版],PCSC80021,"{""date"":""2013-11-14"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80021.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,NHK On Demand,NHK On Demand (应用软件) [日文版],PCSC80022,"{""date"":""2014-03-19"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80022.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,TV Dogatch,TV Dogatch [日文版],PCSC80023,"{""date"":""2013-11-14"",""developer"":""dogatch.jp"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80023.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,SKY PerfecTV! On demand,SKY PerfecTV! On demand [日文版],PCSC80024,"{""date"":""2013-11-14"",""developer"":""skyperfectv.co.jp"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80024.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,iKnow!,iKnow! [日文版],PCSC80028,"{""date"":""2014-06-26"",""developer"":""Sony"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80028.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,AMNESIA World AR,失忆症：世界 AR [日文版],PCSC80029,"{""date"":""2014-05-08"",""developer"":""Idea Factory"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC80029.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,AKB1/149 Renai Sousenkyo Chou Gouka Daretoku BOX powered by HAKO ! -Open Me-,AKB 1/149恋爱总选举 超豪华谁得BOX [日文版],PCSC90022,"{""date"":""2012-12-20"",""developer"":""Sony"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC90022.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""JP""}"
psvall,HATSUNE MIKU AR STAGE,初音未来 AR [日文版],PCSC90032,"{""date"":""2013-07-16"",""developer"":""Sega"",""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSC90032.jpg"",""language"":""日语"",""publisher"":""Sega"",""region"":""JP""}"
psvall,Ridge Racer,山脊赛车 [日文版],PCSG00001,"{""date"":""2011-12-17"",""developer"":""Cellius"",""genre"":""驾驶|竞速"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00001.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games"",""region"":""JP""}"
psvall,Shin Sangoku Musou Next,真•三国无双 NEXT [日文版],PCSG00002,"{""date"":""2011-12-17"",""developer"":""Koei"",""genre"":""动作|斗殴"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00002.jpg"",""language"":""日语"",""publisher"":""Koei Tecmo Games"",""region"":""JP""}"
psvall,BlazBlue: Continuum Shift Extend,苍翼默示录：确率事项 扩展版 [日文版],PCSG00003,"{""date"":""2011-12-17"",""developer"":""Arc System Works"",""genre"":""动作|战斗|2D"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00003.jpg"",""language"":""日语"",""publisher"":""Arc System Works"",""region"":""JP""}"
psvall,Persona 4 Golden,女神异闻录 4 黄金版 [日文版],PCSG00004,"{""date"":""2012-06-14"",""developer"":""Atlus Co."",""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00004.jpg"",""language"":""日语"",""publisher"":""Atlus Co."",""region"":""JP""}"
psvall,Makai Senki Disgaea 3 Return,魔界战记 3 [日文版],PCSG00005,"{""date"":""2011-12-17"",""developer"":""Nippon Ichi Software"",""genre"":""策略|回合制"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00005.jpg"",""language"":""日语"",""publisher"":""Nippon Ichi Software"",""region"":""JP""}"
psvall,Power Smash 4,VR网球 4 [日文版],PCSG00006,"{""date"":""2011-12-17"",""developer"":""Sega"",""genre"":""运动|传统|网球"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00006.jpg"",""language"":""日语"",""publisher"":""Sega"",""region"":""JP""}"
psvall,Little Busters! Converted Edition,小小克星 改装版 [日文版],PCSG00007,"{""date"":""2012-03-22"",""developer"":""Prototype"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00007.jpg"",""language"":""日语"",""publisher"":""Prototype"",""region"":""JP""}"
psvall,Lord of Apocalypse,天启之王 [日文版],PCSG00008,"{""date"":""2011-12-17"",""developer"":""Access Games"",""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00008.jpg"",""language"":""日语"",""publisher"":""Square Enix"",""region"":""JP""}"
psvall,Tales of Innocence R,圣洁传说 R [日文版],PCSG00009,"{""date"":""2012-01-26"",""developer"":""7seventh chord"",""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00009.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games"",""region"":""JP""}"
psvall,Shin Kamaitachi no Yoru: 11 Ninme no Suspect,真恐怖惊魂夜：第 11 位到访者 [日文版],PCSG00010,"{""date"":""2011-12-17"",""developer"":""ChunSoft"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00010.jpg"",""language"":""日语"",""publisher"":""ChunSoft"",""region"":""JP""}"
psvall,Ultimate Marvel vs. CapCom 3,终极漫画英雄VS卡普空 3 [日文版],PCSG00011,"{""date"":""2011-12-17"",""developer"":""Capcom"",""genre"":""动作|战斗|2D"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00011.jpg"",""language"":""日语"",""publisher"":""Capcom"",""region"":""JP""}"
psvall,Asphalt: Injection,沥青都市：喷射 [日文版],PCSG00012,"{""date"":""2011-12-17"",""developer"":""Ubisoft"",""genre"":""驾驶|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00012.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
psvall,AR Combat DigiQ: Tomodachi Senshatai,AR巧乐战车 [日文版],PCSG00013,"{""date"":""2011-12-17"",""developer"":""Konami"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00013.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
psvall,Lumines: Electronic Symphony,音乐方块：电子交响乐 [日文版],PCSG00014,"{""date"":""2012-04-19"",""developer"":""Q Entertainment"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00014.jpg"",""language"":""日语"",""publisher"":""Ubisoft"",""region"":""JP""}"
psvall,Rayman Origins,雷曼：起源 [日文版],PCSG00015,"{""date"":""2012-04-12"",""developer"":""UBlart Montpellier"",""genre"":""动作|平面|2D"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00015.jpg"",""language"":""日语"",""publisher"":""Ubisoft"",""region"":""JP""}"
psvall,MICHAEL JACKSON THE EXPERIENCE HD,迈克尔杰克逊生涯高清版 [日文版],PCSG00016,"{""date"":""2011-12-17"",""developer"":""Ubisoft"",""genre"":""混合|节奏"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00016.jpg"",""language"":""日语"",""publisher"":""Ubisoft"",""region"":""JP""}"
